Epoch,Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
5,180.77862689937854,209.82171720906067,209.82171720906067,240.73249139224626,159
10,234.0455309747424,212.06991756979178,212.06991756979178,240.73249139224626,325
15,239.3149184627332,219.0527700030941,215.97575240508294,240.86948407814742,487
20,241.4991317970067,225.85969801814082,218.9648077939663,270.85033451264235,655
25,222.14253500180507,233.9012666647224,223.14595810893877,290.2921766965222,815
30,241.2605002283179,226.92417962969338,221.6179317392087,290.2921766965222,976
35,213.93158376920195,216.57978658221222,221.2699091013026,290.2921766965222,1139
40,199.48756193161626,205.64499806780077,217.62469832135668,290.2921766965222,1301
45,231.71304433547525,207.8524461068251,218.2882506580853,290.2921766965222,1468
50,213.62883153553844,210.49241511022188,216.19824167912967,290.2921766965222,1630
55,205.71962941195056,213.11090635597793,218.09943514256636,290.2921766965222,1790
60,203.82667662961893,227.13267749154465,219.2107936634803,290.2921766965222,1948
65,252.239823236353,216.39438389096523,217.56775792014056,290.2921766965222,2110
70,249.86311856407028,217.72425770992254,217.58370560183664,290.2921766965222,2271
75,248.47844674765383,223.56822180766957,215.50114894873005,290.2921766965222,2436
80,228.18016425830282,218.402926229377,215.87945492177334,290.2921766965222,2596
85,196.5308649311466,223.8529779710277,216.95578722649307,290.2921766965222,2764
90,191.25813590875367,218.43400045230192,218.43725539867359,290.2921766965222,2927
95,243.9614782855373,207.78668971118628,216.94263594736532,290.2921766965222,3089
100,196.22569549236158,201.7757284032748,216.6939180572842,290.2921766965222,3253
105,222.49555610870084,205.27160842913926,215.37477636199765,290.2921766965222,3413
110,214.93027322519407,211.19816725331543,213.50701600963836,290.2921766965222,3570
115,236.9902887771831,216.26131454725868,215.34816249325632,290.2921766965222,3731
120,214.36760088178298,236.75368253816214,217.3129009752863,290.3935299380759,3895
125,181.82426373197458,233.06947055519737,217.24841224276184,290.3935299380759,4057
130,228.9001475981851,212.41486720060138,216.11528916953117,290.3935299380759,4216
135,241.7193566887392,214.99221376415016,215.4762594013864,290.3935299380759,4375
140,247.59451017573232,217.7059452913924,215.96967813734926,290.3935299380759,4539
145,236.72321920526574,214.90099118189715,216.8991196955285,290.3935299380759,4705
150,206.96581752463925,215.65838076384625,218.7462086094635,290.3935299380759,4870
155,242.4513292794186,226.2175029405492,221.0882985978105,290.3935299380759,5032
160,224.10159734596306,219.67355577854642,220.44128631450977,290.3935299380759,5192
165,181.27071432917245,219.78605829405464,221.79324734716968,299.73834562092713,5356
170,183.43845387651692,224.03460340623556,217.89747048812438,299.73834562092713,5525
175,188.0665927452876,208.3215065429089,216.84365454471205,299.73834562092713,5687
180,222.94195617019258,205.98368307743758,216.6112336634916,299.73834562092713,5850
185,250.81064226324543,213.89715080819155,216.62464195352027,299.73834562092713,6012
190,238.09317985250505,223.65059513300557,217.80016363181429,299.73834562092713,6180
195,281.84846760627113,225.52930700406387,218.75030511795364,299.73834562092713,6344
200,219.6672647619974,214.13742420468756,217.49597231998257,299.73834562092713,6507
205,175.8509839898457,209.6987023139846,215.44654499264072,299.73834562092713,6669
210,175.01000152528272,214.8763359956296,216.53652836339919,299.73834562092713,6829
215,239.41340454049651,218.44266256082489,215.17786584599477,299.73834562092713,6989
220,182.39334323981666,206.91153797180286,213.11191527651266,299.73834562092713,7152
225,217.43231582827246,197.86533846158798,213.08663222973055,299.73834562092713,7308
230,167.33920010738728,200.75161654725258,212.06550197047568,299.73834562092713,7470
235,165.32822796562883,193.88577476016647,209.08435702012557,299.73834562092713,7630
240,199.9124940902271,193.75686447457093,206.0867558387887,299.73834562092713,7797
245,201.16217521930048,206.52838948128823,205.28417351557044,299.73834562092713,7964
250,209.48750984959466,207.099182205579,204.679107438967,299.73834562092713,8121
255,186.04971113339857,193.67920333986476,202.08027372074645,299.73834562092713,8279
260,199.49794224563112,193.1939458710537,200.3426294140518,299.73834562092713,8440
265,207.31379143273475,208.3411418548215,200.05996957954576,299.73834562092713,8603
270,185.18375105377902,215.3890429687965,202.03813041345057,299.73834562092713,8760
275,204.03162557552,211.67494286875112,202.82189046097847,299.73834562092713,8923
280,204.67442671175263,209.83485275879602,203.85477765575925,299.73834562092713,9086
285,192.21598561397465,200.039793377385,204.0526941844221,299.73834562092713,9248
290,226.37460633818256,212.16813088205225,207.5370309372555,299.73834562092713,9407
295,174.48997585557635,219.65937836089984,206.6788919603445,299.73834562092713,9568
300,239.35754311652946,206.2020917543585,207.35761284701138,299.73834562092713,9731
305,225.7327051044493,198.9839020901645,207.73983171040436,299.73834562092713,9896
310,218.47302426740112,199.80549660602009,208.67992299400464,299.73834562092713,10058
315,191.5555838974734,210.82811767390118,208.2372268742203,299.73834562092713,10220
320,228.5936749727379,219.1687090207234,209.43585620439006,299.73834562092713,10379
325,229.76916473592775,217.69588007070692,209.44141431461148,299.73834562092713,10545
330,246.22075806743288,213.3373333779976,210.13635232823034,299.73834562092713,10700
335,194.22885033209252,203.35540474764107,210.1045365886627,299.73834562092713,10860
340,213.596887147466,209.67823940619624,209.6383740330591,299.73834562092713,11024
345,176.04356694143746,206.33801797187684,207.44026451085813,299.73834562092713,11184
350,248.15466801042848,191.30944346421683,206.65984437503084,299.73834562092713,11351
355,208.01999576121807,188.19121184872665,205.28172646257056,299.73834562092713,11510
360,200.48568765613885,187.5977152661594,204.2182881070587,299.73834562092713,11673
365,196.1114047089642,196.9851377980805,202.5131304874064,299.73834562092713,11838
370,201.3283180370636,204.75764171588267,201.33607464609057,299.73834562092713,12001
375,252.45051780320983,212.81884028223112,201.53772252971123,299.73834562092713,12161
380,182.16816956292874,213.96453876718778,201.46151572392853,299.73834562092713,12325
385,183.72036083325375,207.59021530928217,202.38468464203947,299.73834562092713,12488
390,250.2294713727073,208.10510855049262,201.14688955278783,299.73834562092713,12653
395,265.2771436034046,218.65889581733268,204.84886021113064,299.73834562092713,12816
400,249.74013449830068,227.04133553496166,208.29326796693684,299.73834562092713,12972
405,217.38206344327023,220.9686608515889,211.4043500117031,299.73834562092713,13131
410,214.93057268179126,214.3996371559264,213.65365234489022,299.73834562092713,13293
415,195.04896178963656,203.00559105781775,212.60844066365055,299.73834562092713,13452
420,201.40935695694526,201.0996345378748,212.92205090928866,299.73834562092713,13614
425,189.15947022486117,213.74513404672885,212.79369941655008,299.73834562092713,13775
430,220.91554278630284,221.33571414977283,214.39628598580566,299.73834562092713,13937
435,219.48715853998615,217.99635453314903,214.87492726132348,299.73834562092713,14095
440,205.95022318160954,210.96700095286496,214.96866446628013,299.73834562092713,14249
445,270.0880004237613,218.2042551861934,214.78399913509557,299.73834562092713,14415
450,230.32409742630057,232.64005053553802,216.0884074663954,299.73834562092713,14587
455,177.02345060395947,222.87788157473682,215.16584327972515,299.73834562092713,14746
460,182.13509325573372,202.59940768495466,213.72836157220107,299.73834562092713,14907
465,218.73556047124808,208.1834991305721,216.20142489427607,299.73834562092713,15067
470,240.1783807253636,216.00287987246435,216.70901063911893,299.73834562092713,15232
475,216.46052825296533,213.91275565108918,216.23494921514808,299.73834562092713,15389
480,203.72002371657663,214.0745715831158,215.25678212578754,299.73834562092713,15555
485,228.57449445053606,214.8513626041002,215.60595082933833,299.73834562092713,15715
490,164.58512008606704,214.8938598743304,216.04215391008063,299.73834562092713,15875
495,231.95200422638294,204.0352430474267,212.772148401585,299.73834562092713,16035
500,209.55132991672477,199.3024366546328,209.3746311338996,299.73834562092713,16196
505,190.12242639783398,209.3701453912782,210.07060116489328,299.73834562092713,16354
510,255.59291085188016,214.84799336304837,211.8243482695183,299.73834562092713,16515
515,230.83681740416395,220.23295778523925,212.48049289582673,299.73834562092713,16677
520,198.72787927131924,209.31439715182697,210.48665172539083,299.73834562092713,16841
525,237.55321719396215,211.0205082460896,211.90204341482678,299.73834562092713,17006
530,199.68346532791992,215.6521082918426,210.8021590671362,299.73834562092713,17173
535,242.3348039995892,210.3524470414584,211.0022603022984,299.73834562092713,17335
540,180.13290966767244,205.6528428343829,208.95395565914671,299.73834562092713,17496
545,184.85502604794775,198.0264122509086,209.80049414299484,299.73834562092713,17655
550,219.33992959472158,206.20664061766206,210.3347964517526,299.73834562092713,17817
555,249.40603983158667,224.8060901296314,212.88768309066546,299.73834562092713,17980
560,219.72904892472562,232.19836995335004,213.80487176981293,299.73834562092713,18138
565,239.98209254856366,223.79596339134795,213.60028421188719,299.73834562092713,18300
570,219.62679386772461,222.9218491837656,216.52636217620068,299.73834562092713,18462
575,260.825489326687,229.83563778093202,217.3633101188557,299.73834562092713,18627
580,259.3299919990383,228.69440182630493,219.1348208830931,299.73834562092713,18789
585,178.99680085001177,211.8158692966972,217.6559945699034,299.73834562092713,18953
590,207.96051632106378,203.3162123702226,218.66749479026103,299.73834562092713,19108
595,256.3427199710069,208.29087588454337,219.7088872966304,299.73834562092713,19269
600,236.98251924959422,214.09782362349787,220.2457313914282,299.73834562092713,19432
605,164.6355546627513,210.57478061778784,216.86262539426164,299.73834562092713,19588
610,224.89955541860536,205.78571579547466,214.96320055985314,299.73834562092713,19749
615,223.42862936217293,215.8950015503246,215.282433026057,299.73834562092713,19905
620,246.127685746313,225.18172333643034,215.41517539038605,299.73834562092713,20068
625,177.22147495233634,231.2976566037555,215.57483679062167,299.73834562092713,20234
630,183.73479955439353,216.5307378486854,212.9824425948621,299.73834562092713,20390
635,176.42824125363433,200.697223798633,213.35110769100888,299.73834562092713,20551
640,233.46131078297935,205.22242996079177,213.36368611297598,299.73834562092713,20712
645,207.79991495745338,209.40576550169084,213.57408561443833,299.73834562092713,20875
650,253.7418258616075,211.71096361543647,212.88631411136367,299.73834562092713,21037
655,211.97805102833476,223.1311376444612,216.08535701977303,299.73834562092713,21203
660,172.39651460583812,214.0119414167952,214.53155923562778,299.73834562092713,21363
665,209.762483253536,201.3730426528959,213.1809652402873,299.73834562092713,21524
670,173.93462881079975,205.16103714829464,210.52742199800068,299.73834562092713,21680
675,236.62394818037643,206.5576030520137,208.23295452993895,299.73834562092713,21839
680,193.6910148218242,214.8954262475404,210.2003596777717,299.73834562092713,22001
685,214.86064701811316,218.6316513874076,211.81984004769384,299.73834562092713,22164
690,208.76041501027007,213.49935713128124,211.85574511186962,299.73834562092713,22325
695,183.26512278522924,206.76318761229624,211.29132446981492,299.73834562092713,22488
700,169.36676027436906,204.7639269441383,210.46633777761,299.73834562092713,22645
705,199.71481389850348,210.0477807084097,208.6746530826046,299.73834562092713,22809
710,211.4664851480558,211.31086155261227,209.9261218047734,299.73834562092713,22973
715,252.67165245068287,215.31392824919175,211.4628302018638,299.73834562092713,23137
